Age,Marital status,Address,Income,Income Category,Car price,Car price category,Education,Emply,Retired,Employment category,Gender,Length at current residence,Wireless,Multiple lines,Voice mail,Pager,Internet,Caller ID,Call waiting,Own TV,Own  VCR ,Own CD player,Own PDA,Own computer,Own Fax,Read newspapers,Response
24,Married,0,27.00,MIDDLE,13.50,Cheap,S2,0,0,1,Male,3,1,1,0,0,0,0,1,1,1,1,0,No,0,0,1
51,Single,16,26.00,MIDDLE,12.80,Cheap,S1,3,0,1,Female,1,0,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
27,Single,7,24.00,LOW,11.60,Cheap,D3,4,0,1,Female,4,0,0,0,1,0,1,1,1,1,1,0,No,0,1,0
45,Married,22,88.00,HIGH,44.40,Luxury,S2,11,0,2,Female,2,1,1,0,0,1,0,1,1,1,1,0,No,0,0,1
34,Married,6,29.00,MIDDLE,14.30,Cheap,SMA,1,0,1,Male,3,1,0,0,0,0,0,1,1,1,1,1,No,0,1,1
63,Married,25,20.00,LOW,10.70,Cheap,D3,19,1,3,Male,4,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
53,Single,8,96.00,HIGH,49.10,Luxury,S1,22,0,3,Female,2,0,1,1,0,0,1,0,1,1,1,0,No,0,0,1
42,Single,11,82.00,HIGH,41.20,Luxury,SMA,15,0,3,Male,1,0,0,0,0,1,0,0,1,1,1,0,Yes,0,0,1
53,Single,32,48.00,MIDDLE,23.70,Expensive,S2,4,0,1,Male,2,0,1,1,1,0,1,0,1,1,1,0,No,0,0,1
18,Married,0,13.00,LOW,6.30,Cheap,D3,0,0,1,Female,6,1,0,1,1,0,0,1,1,0,1,0,No,0,1,1
37,Married,16,52.00,UPPER,25.80,Expensive,S2,7,0,2,Female,3,1,1,1,1,1,1,1,1,1,1,1,No,1,1,0
42,Married,18,38.00,MIDDLE,19.50,Expensive,SMA,10,0,2,Female,4,1,1,1,1,1,1,1,1,1,1,1,No,1,0,1
43,Single,15,120.00,HIGH,59.20,Luxury,S1,16,0,3,Female,1,0,1,1,0,0,0,0,1,1,1,0,No,0,1,1
62,Married,2,76.00,HIGH,37.60,Luxury,D3,32,1,3,Male,3,1,0,1,0,0,1,1,1,1,1,0,No,1,0,1
38,Married,4,19.00,LOW,9.50,Cheap,SMA,2,0,1,Male,2,0,0,0,0,0,0,0,1,1,0,0,No,0,1,1
58,Single,7,26.00,MIDDLE,13.80,Cheap,SMA,32,1,3,Male,3,0,1,0,1,0,1,1,1,1,1,1,No,0,0,0
29,Single,1,22.00,LOW,10.40,Cheap,SMA,1,0,1,Female,1,0,0,0,0,9,0,0,1,1,1,0,No,0,1,1
50,Married,2,48.00,MIDDLE,23.40,Expensive,SMA,10,0,2,Male,4,1,0,1,0,0,0,1,1,1,1,0,No,0,1,1
27,Single,5,73.00,UPPER,36.20,Luxury,S2,0,0,1,Male,1,0,0,0,0,0,1,0,1,1,1,0,Yes,0,1,1
26,Married,5,95.00,HIGH,46.80,Luxury,S2,0,0,1,Female,5,1,1,0,0,1,1,0,1,1,1,1,Yes,1,1,1
53,Married,28,170.00,HIGH,85.10,Luxury,SMA,24,0,3,Male,4,0,1,1,0,0,1,1,1,1,1,0,Yes,1,0,1
28,Single,7,18.00,LOW,8.80,Cheap,S3,0,0,1,Female,1,1,1,0,1,1,0,1,1,1,1,1,Yes,1,1,1
59,Married,9,61.00,UPPER,30.40,Luxury,SMA,15,0,3,Male,2,1,0,1,0,1,1,0,1,1,1,0,No,0,0,0
61,Single,40,26.00,MIDDLE,13.20,Cheap,D3,5,0,2,Female,1,1,1,0,0,1,1,0,1,1,1,0,Yes,0,0,1
25,Married,2,34.00,MIDDLE,16.70,Expensive,S2,0,0,1,Female,3,1,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
23,Married,0,31.00,MIDDLE,15.10,Expensive,S2,0,0,1,Female,4,1,1,0,0,0,1,1,1,1,1,0,Yes,1,1,0
41,Single,0,98.00,HIGH,48.80,Luxury,S1,15,0,3,Male,1,1,0,1,0,1,1,1,1,1,1,1,Yes,1,1,1
54,Single,0,130.00,HIGH,63.00,Luxury,S3,16,0,3,Female,2,0,1,0,0,0,0,0,1,1,1,0,Yes,1,0,1
32,Single,1,67.00,UPPER,33.70,Luxury,S1,2,0,1,Female,1,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
30,Married,3,81.00,HIGH,40.10,Luxury,S2,0,0,1,Male,5,1,1,0,0,1,0,1,1,1,1,1,Yes,1,1,1
64,Married,32,25.00,MIDDLE,12.60,Cheap,SMA,3,0,1,Female,2,1,0,1,1,0,1,1,1,1,1,0,No,0,0,1
35,Married,11,31.00,MIDDLE,15.20,Expensive,SMA,1,0,1,Male,5,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
42,Single,5,48.00,MIDDLE,23.60,Expensive,S1,5,0,2,Female,1,1,1,0,1,1,0,0,1,1,1,1,Yes,1,0,1
50,Single,8,38.00,MIDDLE,19.10,Expensive,D3,7,0,2,Male,1,1,0,1,1,1,1,1,1,1,1,0,Yes,1,1,1
57,Married,22,189.00,HIGH,94.00,Luxury,S2,23,0,3,Female,2,0,1,0,1,0,1,1,1,1,1,0,Yes,0,0,1
29,Married,4,21.00,LOW,10.40,Cheap,S2,3,0,1,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
41,Married,11,43.00,MIDDLE,20.60,Expensive,S1,4,0,1,Female,2,0,1,0,1,0,0,0,1,1,1,0,No,0,1,1
27,Single,6,22.00,LOW,10.70,Cheap,D3,1,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
45,Married,17,20.00,LOW,9.60,Cheap,D3,10,0,2,Female,3,0,0,0,0,1,0,0,1,1,1,0,No,0,1,1
38,Married,9,29.00,MIDDLE,14.10,Cheap,S1,14,0,2,Male,4,0,1,1,0,0,0,1,1,1,1,0,No,0,1,1
43,Single,7,55.00,UPPER,27.40,Expensive,S1,8,0,2,Male,4,0,1,1,0,1,0,1,1,1,1,0,No,0,0,1
44,Single,0,50.00,UPPER,24.90,Expensive,D3,13,0,2,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
34,Married,13,28.00,MIDDLE,14.30,Cheap,D3,12,0,2,Male,5,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
25,Married,0,25.00,MIDDLE,13.10,Cheap,S3,0,0,1,Male,4,0,1,0,0,1,0,1,1,1,1,0,Yes,0,0,1
47,Single,20,28.00,MIDDLE,14.00,Cheap,D3,4,0,1,Female,1,1,1,0,0,0,0,1,1,1,1,1,No,0,0,0
25,Single,0,95.00,HIGH,47.30,Luxury,S2,2,0,1,Male,1,0,1,0,0,0,0,0,1,1,1,0,No,0,1,1
30,Married,4,29.00,MIDDLE,14.70,Cheap,S1,2,0,1,Female,5,1,1,0,0,1,0,1,1,1,1,0,Yes,0,1,1
45,Single,10,107.00,HIGH,54.50,Luxury,S1,19,0,3,Male,1,0,0,0,0,0,1,0,1,1,1,0,No,0,0,1
24,Married,5,34.00,MIDDLE,17.30,Expensive,D3,1,0,1,Male,4,1,1,1,0,1,1,1,1,1,1,1,Yes,0,0,1
30,Single,3,24.00,LOW,11.70,Cheap,S1,2,0,1,Female,2,0,0,0,0,0,0,1,1,1,1,0,Yes,0,1,1
40,Single,3,67.00,UPPER,32.70,Luxury,SMA,22,0,3,Male,1,0,1,0,0,0,0,1,1,1,1,0,No,0,0,1
46,Single,7,113.00,HIGH,58.60,Luxury,S2,5,0,2,Male,1,0,0,0,1,0,1,1,1,1,1,0,No,0,0,1
41,Single,20,130.00,HIGH,63.00,Luxury,S1,10,0,2,Female,1,0,1,0,0,0,1,1,1,1,1,0,No,0,1,1
35,Single,16,98.00,HIGH,49.50,Luxury,S2,4,0,1,Male,1,1,0,0,0,1,0,1,1,1,1,1,Yes,0,1,1
41,Married,9,79.00,HIGH,39.70,Luxury,D3,14,0,2,Female,2,0,1,0,0,0,0,0,1,1,1,0,Yes,0,1,0
29,Single,10,67.00,UPPER,34.00,Luxury,S3,1,0,1,Female,1,1,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
49,Single,20,36.00,MIDDLE,17.30,Expensive,D3,4,0,1,Female,1,1,0,0,0,0,1,1,1,1,1,1,Yes,0,0,1
31,Single,6,46.00,MIDDLE,21.60,Expensive,S2,0,0,1,Male,1,0,0,0,0,8,0,0,1,1,1,0,No,0,1,1
52,Married,7,54.00,UPPER,26.70,Expensive,SMA,19,0,3,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,0,0
49,Single,11,52.00,UPPER,26.80,Expensive,D3,8,0,2,Male,1,1,1,1,0,0,1,1,1,1,1,0,Yes,0,0,1
23,Single,0,32.00,MIDDLE,15.10,Expensive,S1,1,0,1,Male,1,0,1,0,0,0,1,0,1,1,1,0,No,0,0,0
43,Married,0,22.00,LOW,10.90,Cheap,D3,5,0,2,Female,2,0,0,1,0,0,1,1,1,1,1,0,No,0,1,1
49,Married,10,98.00,HIGH,48.60,Luxury,SMA,19,0,3,Female,4,0,1,1,1,0,1,1,1,1,1,1,No,1,0,1
20,Married,0,14.00,LOW,6.80,Cheap,S1,0,0,1,Male,4,0,1,0,0,0,1,1,1,1,1,0,No,0,1,1
49,Married,23,125.00,HIGH,62.10,Luxury,S1,24,0,3,Male,3,0,1,0,1,0,0,0,1,1,1,0,Yes,0,0,1
28,Single,8,25.00,MIDDLE,12.20,Cheap,SMA,2,0,1,Male,1,0,1,1,1,0,1,1,1,1,1,0,No,0,0,1
27,Married,0,18.00,LOW,8.90,Cheap,S2,2,0,1,Female,4,1,0,0,0,9,1,1,0,1,1,1,Yes,1,1,1
19,Married,0,20.00,LOW,10.40,Cheap,D3,0,0,1,Male,5,1,1,0,1,1,1,1,1,1,1,1,Yes,0,0,0
36,Single,2,43.00,MIDDLE,20.70,Expensive,S1,9,0,2,Female,2,1,1,1,1,1,1,0,1,1,1,0,Yes,1,1,1
33,Single,3,30.00,MIDDLE,15.00,Expensive,S1,1,0,1,Female,1,0,0,0,0,8,1,1,1,1,1,1,No,1,0,1
56,Single,22,40.00,MIDDLE,20.60,Expensive,D3,12,0,2,Male,1,1,1,0,0,1,0,1,1,1,1,1,Yes,0,1,1
57,Married,27,36.00,MIDDLE,17.80,Expensive,S2,8,0,2,Female,4,0,1,0,0,9,1,1,1,1,1,1,Yes,0,1,1
42,Married,3,127.00,HIGH,64.10,Luxury,SMA,24,0,3,Male,3,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
34,Married,13,44.00,MIDDLE,20.70,Expensive,S2,2,0,1,Male,2,1,1,0,0,1,0,1,1,1,1,0,Yes,0,1,1
21,Single,0,22.00,LOW,10.60,Cheap,S1,0,0,1,Male,1,1,1,1,0,0,1,0,1,1,1,0,Yes,0,1,1
42,Single,20,66.00,UPPER,32.40,Luxury,SMA,18,0,3,Male,1,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
46,Single,12,46.00,MIDDLE,22.20,Expensive,D3,15,0,3,Male,1,1,0,0,1,0,1,1,1,1,1,1,No,0,1,1
45,Married,17,40.00,MIDDLE,20.90,Expensive,D3,14,0,2,Female,2,0,0,1,0,0,0,1,1,1,1,0,No,0,0,1
40,Single,0,45.00,MIDDLE,21.20,Expensive,S1,11,0,2,Male,1,0,0,0,0,1,1,1,1,1,1,0,No,0,0,1
37,Single,7,167.00,HIGH,83.10,Luxury,S1,12,0,2,Male,2,1,1,1,0,0,0,0,1,1,1,0,No,0,1,1
33,Married,8,27.00,MIDDLE,13.70,Cheap,D3,2,0,1,Male,2,0,0,1,0,0,0,0,1,1,1,0,Yes,0,0,1
47,Married,17,109.00,HIGH,55.00,Luxury,S1,19,0,3,Female,5,0,1,1,1,1,0,1,1,1,1,0,No,0,0,1
66,Single,0,47.00,MIDDLE,23.10,Expensive,S1,28,1,3,Female,1,1,0,1,0,0,1,1,1,1,1,0,No,0,1,1
64,Married,16,27.00,MIDDLE,13.30,Cheap,D3,29,1,3,Male,2,1,1,1,1,0,1,1,1,1,1,0,Yes,0,0,1
47,Married,21,63.00,UPPER,30.30,Luxury,S1,6,0,2,Male,2,1,1,1,1,0,1,1,1,1,1,1,Yes,1,0,1
39,Married,16,125.00,HIGH,62.30,Luxury,SMA,19,0,3,Female,2,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,0
38,Single,14,25.00,MIDDLE,12.40,Cheap,S1,2,0,1,Male,1,0,0,0,0,1,0,1,1,1,1,0,Yes,0,1,1
27,Married,4,30.00,MIDDLE,14.70,Cheap,S1,3,0,1,Male,4,0,0,0,0,8,1,0,1,0,1,0,Yes,0,1,1
38,Single,2,90.00,HIGH,45.50,Luxury,D3,13,0,2,Female,1,1,0,1,0,0,1,1,1,1,1,0,Yes,0,1,1
48,Single,10,92.00,HIGH,47.30,Luxury,SMA,28,0,3,Male,1,0,1,0,1,0,0,0,1,1,1,0,No,0,0,1
45,Married,16,36.00,MIDDLE,18.40,Expensive,D3,4,0,1,Male,2,0,0,0,0,0,0,0,1,1,1,0,Yes,0,0,1
35,Married,9,37.00,MIDDLE,18.00,Expensive,S1,7,0,2,Male,3,1,1,0,0,0,0,0,1,1,1,1,No,0,1,1
26,Single,1,48.00,MIDDLE,23.80,Expensive,S3,0,0,1,Female,1,1,1,1,0,1,1,1,1,1,1,1,No,1,0,1
38,Single,17,67.00,UPPER,33.90,Luxury,D3,15,0,3,Male,1,1,1,1,0,0,1,1,1,1,1,0,No,1,0,1
71,Married,37,35.00,MIDDLE,17.50,Expensive,S1,30,1,3,Female,2,0,1,1,0,1,0,1,1,1,1,0,Yes,0,0,1
48,Single,10,70.00,UPPER,34.90,Luxury,S2,4,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
52,Married,31,263.00,HIGH,76.30,Luxury,S1,31,0,3,Female,2,1,1,1,1,0,0,0,1,1,1,0,No,0,0,1
54,Single,17,249.00,HIGH,78.20,Luxury,S1,23,0,3,Male,1,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
41,Single,10,65.00,UPPER,32.70,Luxury,SMA,25,0,3,Male,1,0,0,1,0,0,0,0,1,1,1,0,No,0,0,0
29,Married,8,26.00,MIDDLE,13.20,Cheap,S2,3,0,1,Male,6,0,1,0,0,1,0,1,1,1,1,0,Yes,0,0,1
36,Married,4,55.00,UPPER,27.00,Expensive,D3,6,0,2,Male,5,1,0,1,0,0,1,0,1,1,1,1,No,0,0,1
28,Married,3,35.00,MIDDLE,17.30,Expensive,D3,7,0,2,Female,8,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
30,Married,11,63.00,UPPER,29.80,Expensive,S3,3,0,1,Female,4,1,1,0,0,1,0,1,1,1,1,1,Yes,1,1,1
20,Married,0,22.00,LOW,11.00,Cheap,D3,0,0,1,Female,4,0,0,1,1,0,1,0,1,1,1,0,No,0,1,1
56,Single,22,96.00,HIGH,48.20,Luxury,S2,20,0,3,Male,1,1,1,1,0,8,0,1,1,1,1,0,Yes,1,1,1
51,Single,12,271.00,HIGH,72.20,Luxury,SMA,22,0,3,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
46,Married,21,90.00,HIGH,44.50,Luxury,D3,23,0,3,Female,3,1,1,1,1,1,0,0,1,1,1,1,Yes,0,0,1
49,Single,21,36.00,MIDDLE,17.80,Expensive,SMA,9,0,2,Female,2,1,1,0,0,0,1,1,1,1,1,1,Yes,0,0,1
35,Married,14,43.00,MIDDLE,21.90,Expensive,S2,6,0,2,Male,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
33,Married,7,51.00,UPPER,25.40,Expensive,S1,7,0,2,Female,5,1,0,0,0,0,1,1,1,1,1,0,Yes,1,1,1
33,Single,14,26.00,MIDDLE,13.10,Cheap,S2,1,0,1,Male,2,0,0,0,0,1,0,0,1,1,1,0,No,0,1,1
46,Married,21,88.00,HIGH,43.60,Luxury,S1,16,0,3,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
51,Single,8,24.00,LOW,12.30,Cheap,S1,0,0,1,Female,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,0,1
45,Single,11,48.00,MIDDLE,24.20,Expensive,D3,20,0,3,Female,1,1,0,0,0,1,0,1,1,1,1,0,No,0,0,1
54,Single,19,86.00,HIGH,42.60,Luxury,D3,25,0,3,Male,3,0,0,1,1,0,1,1,1,1,1,1,Yes,1,0,1
37,Single,2,22.00,LOW,11.40,Cheap,S2,6,0,2,Female,1,1,1,0,1,1,1,1,1,1,1,1,Yes,0,1,1
24,Single,1,18.00,LOW,8.90,Cheap,D3,2,0,1,Male,1,0,0,0,0,0,1,0,1,0,1,0,No,0,1,1
49,Single,26,248.00,HIGH,86.20,Luxury,S3,11,0,2,Male,1,1,0,1,0,0,1,1,1,1,1,1,Yes,1,0,1
46,Married,13,54.00,UPPER,27.00,Expensive,S2,9,0,2,Female,2,1,1,1,0,0,1,1,1,1,1,0,No,1,1,1
37,Single,9,44.00,MIDDLE,22.70,Expensive,D3,11,0,2,Female,3,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
30,Single,3,46.00,MIDDLE,21.60,Expensive,S1,8,0,2,Male,1,1,1,1,0,0,0,1,1,1,1,0,Yes,0,0,0
34,Married,2,40.00,MIDDLE,19.80,Expensive,S2,5,0,2,Male,5,0,1,0,0,0,0,1,1,1,1,0,Yes,0,0,1
31,Married,6,19.00,LOW,9.60,Cheap,D3,2,0,1,Female,2,0,0,0,0,0,1,1,1,1,1,0,No,0,1,0
32,Married,6,30.00,MIDDLE,15.10,Expensive,D3,9,0,2,Female,2,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
49,Single,7,167.00,HIGH,83.70,Luxury,D3,26,0,3,Male,1,1,0,1,0,1,1,1,1,1,1,0,Yes,1,1,1
39,Single,17,97.00,HIGH,50.50,Luxury,D3,18,0,3,Male,1,0,0,0,0,0,0,1,1,1,1,0,Yes,0,0,1
32,Married,0,40.00,MIDDLE,19.10,Expensive,S1,9,0,2,Male,4,0,0,0,1,0,1,1,1,1,1,0,No,0,1,1
24,Married,4,31.00,MIDDLE,16.30,Expensive,D3,1,0,1,Male,5,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
65,Married,14,12.00,LOW,6.00,Cheap,D3,24,1,3,Male,2,1,0,1,0,1,1,1,1,1,1,0,No,0,0,1
45,Married,22,37.00,MIDDLE,18.20,Expensive,S2,9,0,2,Female,4,1,1,1,0,0,1,1,1,1,1,0,Yes,0,0,1
55,Married,36,131.00,HIGH,64.70,Luxury,S3,2,0,1,Male,3,1,1,1,0,1,1,1,1,1,1,1,Yes,1,1,1
29,Married,1,17.00,LOW,8.40,Cheap,D3,0,0,1,Female,4,0,1,0,0,0,1,0,1,1,1,0,Yes,0,0,1
62,Single,32,96.00,HIGH,47.40,Luxury,S1,22,0,3,Male,1,0,1,1,0,0,0,1,1,1,1,0,No,0,0,0
61,Married,14,179.00,HIGH,90.70,Luxury,SMA,41,0,3,Male,2,0,0,1,1,0,0,1,1,1,1,0,No,0,0,1
34,Single,4,17.00,LOW,8.60,Cheap,D3,0,0,1,Female,3,0,0,0,0,0,0,1,1,1,1,0,No,0,0,1
41,Single,4,34.00,MIDDLE,17.10,Expensive,SMA,5,0,2,Male,1,0,0,1,1,0,1,1,1,1,1,0,No,0,1,1
47,Single,16,28.00,MIDDLE,14.20,Cheap,D3,5,0,2,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,0
48,Married,0,49.00,MIDDLE,24.10,Expensive,S1,4,0,1,Male,2,0,0,0,0,0,1,1,1,1,1,1,No,0,1,1
30,Single,5,26.00,MIDDLE,13.10,Cheap,D3,4,0,1,Female,2,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
51,Married,26,269.00,HIGH,77.00,Luxury,S2,21,0,3,Female,2,1,1,1,0,1,1,1,1,1,1,1,Yes,1,1,1
46,Single,6,90.00,HIGH,46.10,Luxury,S2,16,0,3,Female,1,1,1,0,0,0,1,1,1,1,1,0,Yes,0,1,1
32,Married,1,33.00,MIDDLE,16.60,Expensive,D3,13,0,2,Female,5,0,0,1,1,1,0,0,1,1,1,0,No,0,0,1
33,Single,4,43.00,MIDDLE,21.80,Expensive,SMA,14,0,2,Male,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
69,Single,5,24.00,LOW,11.80,Cheap,S1,4,0,1,Male,1,0,0,1,0,0,1,0,1,1,1,0,No,0,1,1
44,Married,11,152.00,HIGH,75.50,Luxury,D3,21,0,3,Female,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,0
35,Single,15,23.00,LOW,10.90,Cheap,SMA,5,0,2,Male,1,0,0,1,0,0,1,0,1,1,1,0,No,0,1,0
23,Married,0,25.00,MIDDLE,12.40,Cheap,S2,0,0,1,Male,5,0,0,1,1,0,1,1,1,1,1,0,No,0,1,0
34,Single,8,38.00,MIDDLE,18.70,Expensive,S2,0,0,1,Male,2,1,0,0,0,0,0,1,1,1,1,1,Yes,1,1,1
29,Married,7,28.00,MIDDLE,14.30,Cheap,S2,0,0,1,Male,3,0,0,1,1,0,1,1,1,1,1,0,Yes,1,1,1
49,Single,14,103.00,HIGH,50.50,Luxury,S1,12,0,2,Male,1,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
63,Single,5,234.00,HIGH,73.50,Luxury,S2,33,0,3,Male,1,0,1,1,0,0,0,1,1,1,1,0,No,0,0,1
66,Single,29,22.00,LOW,11.00,Cheap,SMA,4,0,1,Female,1,0,0,1,0,0,0,0,1,1,1,0,No,0,0,0
24,Married,0,34.00,MIDDLE,17.50,Expensive,S2,0,0,1,Female,3,1,0,0,0,1,0,1,1,0,1,1,Yes,1,1,1
50,Married,0,87.00,HIGH,42.60,Luxury,S2,19,0,3,Female,2,0,1,0,0,0,0,0,1,1,1,1,No,0,0,1
36,Married,0,38.00,MIDDLE,18.80,Expensive,D3,4,0,1,Male,3,0,0,0,0,0,1,0,1,1,1,0,Yes,0,0,1
29,Married,10,30.00,MIDDLE,15.00,Expensive,S2,6,0,2,Male,7,0,1,0,0,1,1,0,1,1,1,0,No,0,1,1
53,Single,1,148.00,HIGH,72.60,Luxury,D3,24,0,3,Female,1,0,0,0,0,9,0,0,1,1,1,0,No,0,0,1
45,Married,24,25.00,MIDDLE,12.40,Cheap,D3,8,0,2,Female,4,0,0,0,1,0,0,1,1,1,1,0,No,0,0,1
26,Married,1,18.00,LOW,8.90,Cheap,SMA,0,0,1,Female,4,0,1,0,0,0,1,0,1,1,1,0,No,0,1,1
50,Married,17,45.00,MIDDLE,22.00,Expensive,S1,14,0,2,Male,2,0,0,0,0,0,1,1,1,1,1,1,Yes,0,0,1
63,Married,22,190.00,HIGH,95.10,Luxury,D3,40,0,3,Female,2,0,1,0,1,0,0,1,1,1,1,0,Yes,0,1,1
38,Single,4,83.00,HIGH,41.90,Luxury,D3,14,0,2,Male,1,1,0,1,0,1,1,1,1,1,1,0,No,0,1,1
39,Single,3,24.00,LOW,11.80,Cheap,SMA,5,0,2,Female,2,0,0,0,1,9,0,0,1,1,1,0,No,0,1,1
50,Single,20,25.00,MIDDLE,12.40,Cheap,S1,4,0,1,Male,5,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
58,Married,32,32.00,MIDDLE,16.10,Expensive,SMA,5,0,2,Female,2,0,0,1,0,0,1,1,1,1,1,0,No,0,0,1
49,Single,25,273.00,HIGH,72.30,Luxury,S1,24,0,3,Female,1,0,1,1,0,0,1,1,1,1,1,0,No,1,0,1
33,Married,8,55.00,UPPER,28.90,Expensive,S1,12,0,2,Female,7,0,0,0,0,0,1,1,1,1,1,1,No,1,0,1
47,Married,12,74.00,UPPER,37.60,Luxury,S1,12,0,2,Female,3,1,0,0,0,0,0,1,1,1,1,0,No,0,1,1
44,Married,3,169.00,HIGH,83.60,Luxury,D3,21,0,3,Male,5,0,0,1,0,0,1,1,1,1,1,0,No,0,0,1
35,Married,7,28.00,MIDDLE,14.40,Cheap,D3,4,0,1,Female,5,0,0,0,0,8,1,1,1,1,1,0,Yes,0,1,1
31,Married,3,23.00,LOW,11.40,Cheap,SMA,1,0,1,Female,2,0,0,0,0,0,0,1,1,1,0,0,No,0,1,1
36,Single,10,44.00,MIDDLE,20.70,Expensive,SMA,12,0,2,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
60,Married,35,68.00,UPPER,33.40,Luxury,S1,17,0,3,Male,2,0,1,1,0,1,0,0,1,1,1,0,Yes,0,0,1
34,Married,11,51.00,UPPER,24.80,Expensive,S2,3,0,1,Female,2,0,1,0,0,9,0,0,1,1,1,0,Yes,0,1,1
59,Married,16,38.00,MIDDLE,19.30,Expensive,SMA,8,0,2,Male,2,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
43,Married,9,130.00,HIGH,64.50,Luxury,S3,10,0,2,Female,5,1,1,1,0,0,0,1,1,1,1,0,No,1,1,1
66,Married,22,11.00,LOW,5.40,Cheap,SMA,41,1,3,Female,2,0,1,1,0,0,0,0,1,1,1,0,No,0,0,1
42,Married,0,34.00,MIDDLE,16.90,Expensive,D3,3,0,1,Male,4,1,0,0,1,0,0,1,1,1,1,1,Yes,0,1,1
51,Married,32,27.00,MIDDLE,13.60,Cheap,D3,3,0,1,Female,2,0,0,0,0,8,0,1,1,1,1,0,Yes,0,0,1
25,Single,0,46.00,MIDDLE,23.00,Expensive,D3,5,0,2,Male,3,1,0,0,0,1,0,0,1,1,1,0,No,0,1,1
25,Married,3,16.00,LOW,8.00,Cheap,D3,3,0,1,Female,8,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
74,Married,25,38.00,MIDDLE,19.30,Expensive,S1,40,1,3,Male,2,1,0,0,0,0,1,1,1,1,1,0,Yes,0,1,1
38,Married,2,64.00,UPPER,31.70,Luxury,S2,3,0,1,Female,4,1,1,1,0,1,1,1,1,1,1,1,Yes,1,0,1
23,Single,1,24.00,LOW,12.00,Cheap,D3,4,0,1,Male,3,1,0,1,0,1,1,0,1,1,1,0,No,1,1,1
39,Single,0,77.00,HIGH,38.70,Luxury,D3,15,0,3,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,1,1,1
44,Married,1,22.00,LOW,11.30,Cheap,SMA,1,0,1,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
42,Married,8,54.00,UPPER,26.90,Expensive,D3,16,0,3,Female,4,0,0,0,0,0,0,1,1,1,1,0,Yes,0,1,1
24,Married,4,36.00,MIDDLE,18.00,Expensive,S2,0,0,1,Female,4,0,0,1,0,0,1,0,1,1,1,0,Yes,0,0,1
34,Single,9,34.00,MIDDLE,17.40,Expensive,SMA,6,0,2,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,0
40,Single,8,216.00,HIGH,81.80,Luxury,S3,11,0,2,Male,1,1,1,1,1,0,0,1,1,1,1,0,Yes,0,1,1
47,Single,12,33.00,MIDDLE,17.00,Expensive,SMA,1,0,1,Female,1,1,0,1,1,0,1,1,1,1,1,1,No,0,1,1
39,Single,10,54.00,UPPER,26.20,Expensive,S2,11,0,2,Male,1,1,1,1,1,0,1,1,1,1,1,1,Yes,1,0,1
30,Single,10,38.00,MIDDLE,18.90,Expensive,SMA,14,0,2,Male,1,0,1,1,1,0,0,1,1,1,1,0,No,0,0,1
24,Married,0,25.00,MIDDLE,12.50,Cheap,S2,0,0,1,Female,9,1,1,0,0,0,1,1,1,1,1,1,No,0,0,1
44,Single,0,37.00,MIDDLE,18.70,Expensive,S1,4,0,1,Female,1,1,0,1,0,1,1,1,1,1,1,1,No,1,1,1
36,Single,15,53.00,UPPER,26.30,Expensive,D3,13,0,2,Male,1,0,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
